"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A9MT2FIU","journalArticle","2024","Head, A; Willis, S","Assessing law students in a GenAI world to create knowledgeable future lawyers","INTERNATIONAL JOURNAL OF THE LEGAL PROFESSION","","0969-5958","10.1080/09695958.2024.2379785","","Assessing law students has always been a challenging task, but the introduction of Generative Artificial Intelligence (GenAI), such as ChatGPT, compounds the problems already caused by increased student numbers, contract cheating and budget cuts in universities. As GenAI rapidly develops, legal educators must find ways to accommodate, and even incorporate, GenAI into their curricula and assessments so that law graduates can understand its capabilities and limitations within legal practice. Simultaneously, many jurisdictions, including Australia, have legislative obligations to deliver law graduates who satisfy legal knowledge-based ""eligibility"" requirements for admission into practice. This article introduces a knowledge framework for managing GenAI in legal education consisting of three pillars: Substantive Legal Knowledge, GenAI Ethics Knowledge, and GenAI System Knowledge. The authors argue this framework can assist legal educators in designing optimal assessments in an AI-disrupted world. The article employs the knowledge framework to examine the experiences and views of Australian law students' engagement with GenAI outputs in completing a compulsory legal ethics assessment in 2023. This empirical case study demonstrates that effective assessment design incorporating GenAI can enhance law student and graduate outcomes despite the ongoing challenges for legal educators and the profession associated with GenAI.","2024-07-18","2024-10-27 16:14:04","2024-10-27 16:14:04","","","","","","","","","","","","","","","English","","","","WOS:001272888800001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMSWUTP3","journalArticle","2024","Carlini, G","RETHINKING THE PRESUMPTION OF ENABLEMENT IN NONPATENT PRIOR ART","DUKE LAW JOURNAL","","0012-7086","","","The rising popularity of tools such as preprint servers, open-access data sources, and generative artificial intelligence has resulted in a proliferation of prior art that has never been seen before under the current patent system. In a rapidly changing world, patent law is slow to catch up, and the current system is not equipped to handle the flood of incoming prior art. In the academic research setting in particular, while the use of preprint servers and open-source data has allowed researchers to participate in widespread information exchange, these tools have also generated a new, large class of prior art dedicated to early-stage research. This creates a tension with patent law, which assigns a presumption of enablement to nonpatent prior art, including preprint disclosures. Essentially, the law presumes that any public disclosure of an invention contains enough detail to instruct the public to make and use it. Thus, any public disclosure ""starts the clock"" on an applicant's time to get to the patent office. This Note explores how that presumption artificially incentivizes premature patent filing, decreasing the overall quality of patents entering the patent system.","2024-01","2024-10-27 16:14:04","2024-10-27 16:14:04","","871-904","","4","73","","","","","","","","","","English","","","","WOS:001131880000002","","","","","","","INFORMATION; PATENTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5Q6EYJ9Z","conferencePaper","2023","Nguyen, HT; Goebel, R; Toni, F; Stathis, K; Satoh, K","LawGiBa - Combining GPT, Knowledge Bases, and Logic Programming in a Legal Assistance System","Research Organization of Information & Systems (ROIS)","0922-6389","","10.3233/FAIA230991","","We present LawGiBa, a proof-of-concept demonstration system for legal assistance that combines GPT, legal knowledge bases, and Prolog's logic programming structure to provide explanations for legal queries. This novel combination effectively and feasibly addresses the hallucination issue of large language models (LLMs) in critical domains, such as law. Through this system, we demonstrate how incorporating a legal knowledge base and logical reasoning can enhance the accuracy and reliability of legal advice provided by AI models like GPT. Though our work is primarily a demonstration, it provides a framework to explore how knowledge bases and logic programming structures can be further integrated with generative AI systems, to achieve improved results across various natural languages and legal systems.","2023","2024-10-27 16:14:04","2024-10-27 16:30:35","","371-374","","","379","","","","","","","","","","English","","","","WOS:001175464100050","","","","","","","ChatGPT; interactive demonstration; knowledge base; legal advice; logic programming; Prolog","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"SQH7L3FU","journalArticle","2023","Navarro-Dolmestch, R","Risks and Challenges Posed by Artificial Intelligence Generative Applications for Academic Integrity","DERECHO PUCP","","0251-3420","10.18800/derechopucp.202302.007","","From the perspective of a descriptive analysis, and as a starting point to a new research line, this paper examines the potential impact Generative Artificial Intelligence (GAI) technologies may have on academic integrity, manifested in the learning and evaluation processes of law classes at the university level. The article takes as its premise the definition of academic integrity as a set of values and argues that a series of risks arise from the GAI that threaten those values, such as excessive dependence and trust in the GAI, the unreallizability of the pedagogical project and the loss of competitiveness of educational institutions, among others. To minimize or nullify such risks, and thus prevent them from affecting academic integrity, four mitigation measures are identified to be applied in university environments.","2023-12","2024-10-27 16:14:04","2024-10-27 16:14:04","","231-270","","91","","","","","","","","","","","English","","","","WOS:001146757500011","","","","","","","artificial intelligence; ETHICS; chatbot; ChatGPT; Academic integrity; automatic text generation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9W9HCCU","journalArticle","2024","Schweitzer, S; Conrads, M","The digital transformation of jurisprudence: an evaluation of ChatGPT-4's applicability to solve cases in business law","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09406-w","","In the evolving landscape of legal information systems, ChatGPT-4 and other advanced conversational agents (CAs) offer the potential to disruptively transform the law industry. This study evaluates commercially available CAs within the German legal context, thereby assessing the generalizability of previous U.S.-based findings. Employing a unique corpus of 200 distinct legal tasks, ChatGPT-4 was benchmarked against Google Bard, Google Gemini, and its predecessor, ChatGPT-3.5. Human-expert and automated assessments of 4000 CA-generated responses reveal ChatGPT-4 to be the first CA to surpass the threshold of solving realistic legal tasks and passing a German business law exam. While ChatGPT-4 outperforms ChatGPT-3.5, Google Bard, and Google Gemini in both consistency and quality, the results demonstrate a considerable degree of variability, especially in complex cases with no predefined response options. Based on these findings, legal professionals should manually verify all texts produced by CAs before use. Novices must exercise caution with CA-generated legal advice, given the expertise needed for its assessment.","2024-07-01","2024-10-27 16:14:04","2024-10-27 16:14:04","","","","","","","","","","","","","","","English","","","","WOS:001259372900001","","","","","","","Large language models; Generative artificial intelligence; Chatbots; Conversational agents; Legal information systems; Performance assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLCRLMSH","journalArticle","2024","Migliorini, S","China's ' s Interim Measures on generative AI: Origin, content and significance","COMPUTER LAW & SECURITY REVIEW","","0267-3649","10.1016/j.clsr.2024.105985","","On 15 August 2023, China's new rules on generative artificial intelligence (AI) entered into force. This article explores the underlying reasons and context for this rapid regulatory development. It argues that China's swift adoption of the Interim Measures on generative AI has been enabled by its traditional approach to digital policy, together with its renewed system of governance and the extensive work that Chinese regulators had conducted on AI ethics and relevant principles. The article also analyses some of the substantial rules laid down by the Interim Measures, offering scholars and policymakers working on generative AI regulation in other jurisdictions the possibility to engage with the solutions chosen by the Chinese regulators. To this end, the article brielfy presents key provisions regarding training data and IP rights; labelling of synthetic content; algorithm registration; accountability for content; and the applicability of existing laws to generative AI. It compares these aspects of the Interim Measures with examples from the European Union and the United States.","2024-07","2024-10-27 16:14:04","2024-10-27 16:14:04","","","","","53","","","","","","","","","","English","","","","WOS:001292877200001","","","","","","","Generative AI; China; Comparative AI law & policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6GQSAPH","journalArticle","2024","Khawaldeh, AM","Generative AI Hallucinations and Legal Liability in Jordanian Civil Courts: Promoting the Responsible Use of Conversational Chat Bots","INTERNATIONAL JOURNAL FOR THE SEMIOTICS OF LAW-REVUE INTERNATIONALE DE SEMIOTIQUE JURIDIQUE","","0952-8059","10.1007/s11196-024-10199-z","","Generative Artificial Intelligence (AI) tools produce hallucinations exposing developers and users to a myriad of liabilities in courts. Given the absence of strict laws and regulations structuring how Generative AI content interact with potential allegations of defamation, libel, and slander, judges and attorneys are left with the semiotics of the fragmented articles and rules in each system attempting to settle such cases. The endless interpretations of written and non-verbal signs in the law across the world constitutes a new realm for legal semiotics in the area of Generative AI and defamation. The present analysis examines existing civil liability articles in the Jordanian code to shed light on the litigation and defenses afforded in the defamation realm with respect to Generative AI content. The key finding is that like other countries, civil codes in Jordan are outdated concerning Generative AI content opening a plethora of liability scenarios in libel or slander cases. More importantly, the exercise of semiotic interpretation generates several defenses salvaging users and developers under strict sets of conditions. In sum, new amendments and updated legislative frameworks are needed to protect the healthy development of Generative AI while preserving citizens from damaging defamation, libel, and slander.","2024-09-19","2024-10-27 16:14:04","2024-10-27 16:14:04","","","","","","","","","","","","","","","English","","","","WOS:001316759400006","","","","","","","LAW; ARTIFICIAL-INTELLIGENCE; Generative AI; AGE; ARAB; Contracts; Duty of care; Jordan; Liability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PCB2DJU5","journalArticle","2024","Shih, S; Chang, ECR","THE APPLICATION OF AI IN ARBITRATION: HOW FAR AWAY ARE WE FROM AI ARBITRATORS?","CONTEMPORARY ASIA ARBITRATION JOURNAL","","1999-9747","","","With highly humanlike responding abilities enabled by generative artificial intelligence (hereinafter ""AI""), ChatGPT astonished the world instantly after its launch on November 30, 2022. As ChatGPT has demonstrated the capabilities of AI to analyze and solve complex tasks, we are one step closer to the point where AI will have the technological capability of serving as an arbitrator to analyze legal issues and apply the correct laws and rules to the facts. In light of the technological advancement of AI, instead of the previous question of whether AI will be able to serve as an arbitrator, the current question seems to be when AI will be able to serve as an arbitrator. This article discusses the potential of AI serving as arbitrators from both a technological and legal perspective. We find that AI technologies still have some way to go before reaching the maturity to serve as arbitrators. But even when AI reaches the required maturity, we believe whether AI can serve as an arbitrator will eventually depend on the public's trust in AI to make potentially life -changing decisions.","2024","2024-10-27 16:14:04","2024-10-27 16:14:04","","69-90","","1","17","","","","","","","","","","English","","","","WOS:001250310400003","","","","","","","ChatGPT; generative AI; arbitral award; arbitrator; New York Convention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XAP86V7","journalArticle","2023","Kahveci, ZU","Attribution problem of generative AI: a view from US copyright law","JOURNAL OF INTELLECTUAL PROPERTY LAW & PRACTICE","","1747-1532","10.1093/jiplp/jpad076","","center dot Three significant lawsuits concerning generative Artificial Intelligence (AI) were filed in the USA, starting the first wave of lawsuits against AI: (i) coders filed claims for the alleged use of their codes by OpenAI's CoPilot, (ii) visual artists filed claims against companies using Stable Diffusion and (iii) Getty Images filed claims against Stability AI, which uses Stable Diffusion. Following the lead of these lawsuits, copyright owners of literary works filed four other lawsuits against OpenAI, Meta and Alphabet (Google)'s large language models. All of these lawsuits are pending at the time of writing. center dot Among other things, plaintiffs filed claims challenging generative AI's lack of attribution to copyright owners of in-copyright works in its training data. As US copyright law does not protect moral rights strongly, a federal rule granting a right of attribution to all copyright owners does not exist. Yet, there are some provisions providing quasi-protection. Section 1202 of the Digital Millennium Copyright Act (DMCA) is one of them and protects copyright owners against removal/modification of the Copyright Management Information in connection with their works. center dot This article lays down the limitations of moral rights protection in the USA and demonstrates the difficulties faced by the plaintiffs of the pending lawsuits. The limitations of Section 1202 DMCA are explained to demonstrate its difference from a classic moral right of attribution. The outcomes of these lawsuits will be significant in building case law on generative AI for the first time in the USA. This article evaluates the benefits and disadvantages of courts' possible acceptance of plaintiffs' claims regarding attribution.","2023-11-22","2024-10-27 16:14:04","2024-10-27 16:14:04","","796-807","","11","18","","","","","","","","","","English","","","","WOS:001067646900001","","","","","","","PROPERTY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8W25BFF","journalArticle","2024","Arnett, C","Dystopian Dreams, Utopian Nightmares: AI and the Permanence of Racism","GEORGETOWN LAW JOURNAL","","0016-8092","","","This Essay draws connections between Octavia Butler's Parable series ( Parable of the Sower and Parable of the Talents), ), HBO's Westworld, , and Derrick Bell's Faces at the Bottom of the Well: The Permanence of Racism to highlight how the reconfiguration and transmutation of race through technological change is facilitated by corresponding shifts in legal doctrine, theory, policy, and practice. It takes the overlapping threads from these three sources, which struggle with the idea of change within larger systems of unavoidable, repetitive destruction, and ties them to the law's role in helping to shield race through the storms of change by being similarly nimble, flexible, and perseverant. The Essay identifies a theme found in both the selected Afrofuturistic works and in tech-centered legal doctrine, regulation, and theory that illuminate the law's role in reconstituting the fraught relationship between race and technology: the promise of utopia. The Essay explores this concept in the context of emerging debates on the function, utility, and harm of generative artificial intelligence (AI), which has been promoted as the latest tool toward a transhumanist future devoid of the trappings of humanity's biggest flaws. It proposes four emanating values, Ustopia, Sankofa, Data Justice, and Data Power, which should help guide advocacy, policymaking, and resistance in an increasingly AI dominated future. It ultimately concludes that an Afrofuturistic lens is not only important for understanding the potential harms of AI and developing regulatory frameworks but also necessary for imagining how such technologies could serve the interests of radical Black futures. The Essay contributes to a burgeoning literature using Afrofuturism-which situates the Black struggle in persistent yet continuously changing structural disparities and power relations-as an important departure point for expressing data precarity and reimagining new modes of data protection.","2024-06","2024-10-27 16:14:04","2024-10-27 16:14:04","","1299-1342","","6","112","","","","","","","","","","English","","","","WOS:001322838000002","","","","","","","LAW; OLD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
