"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Q65TMU34","conferencePaper","2023","Nguyen, HT; Fungwacharakorn, W; Satoh, K","LogiLaw Dataset Towards Reinforcement Learning from Logical Feedback (RLLF)","Research Organization of Information & Systems (ROIS)","0922-6389","","10.3233/FAIA230967","","Large Language Models (LLMs) face limitations in logical reasoning, which restrict their applicability in critical domains such as law. Current evaluation methods often lead to inaccurate assessments of LLMs' capabilities due to their simplicity. This paper presents a refined evaluation method for assessing LLMs' capability to answer legal questions by eliminating the possibility of obtaining correct responses by chance. Furthermore, we introduce the LogiLaw dataset, which aims to enhance the models' logical reasoning capacities in general and legal reasoning specifically. By leveraging the refined evaluation technique, the LogiLaw dataset, and the proposed Reinforcement Learning from Logical Feedback (RLLF) approach, our work aims to open new avenues for research to bolster LLMs' performance in law and other logic-intensive disciplines while addressing the shortcomings of conventional evaluation approaches.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","217-226","","","379","","","","","","","","","","English","","","","WOS:001175464100027","","","","","","","GPT; logic programming; legal reasoning; LLMs; LogiLaw","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"SJPQPSWR","journalArticle","2023","Vianna, D; de Moura, ES; da Silva, AS","A topic discovery approach for unsupervised organization of legal document collections","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-023-09371-w","","Technology has substantially transformed the way legal services operate in many different countries. With a large and complex collection of digitized legal documents, the judiciary system worldwide presents a promising scenario for the development of intelligent tools. In this work, we tackle the challenging task of organizing and summarizing the constantly growing collection of legal documents, uncovering hidden topics, or themes that later can support tasks such as legal case retrieval and legal judgment prediction. Our approach to this problem relies on topic discovery techniques combined with a variety of preprocessing techniques and learning-based vector representations of words, such as Doc2Vec and BERT-like models. The proposed method was validated using four different datasets composed of short and long legal documents in Brazilian Portuguese, from legal decisions to chapters in legal books. Analysis conducted by a team of legal specialists revealed the effectiveness of the proposed approach to uncover unique and relevant topics from large collections of legal documents, serving many purposes, such as giving support to legal case retrieval tools and also providing the team of legal specialists with a tool that can accelerate their work of labeling/tagging legal documents.","2023-07-19","2024-10-27 16:12:06","2024-10-27 16:12:06","","","","","","","","","","","","","","","English","","","","WOS:001031994500001","","","","","","","Brazilian judiciary system; Contextualized embeddings; Legal domain; Topic discovery; Topic modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86SJ2SBR","conferencePaper","2023","Drápal, J; Westermann, H; Savelka, J","Using Large Language Models to Support Thematic Analysis in Empirical Legal Studies","Czech Academy of Sciences","0922-6389","","10.3233/FAIA230965","","Thematic analysis and other variants of inductive coding are widely used qualitative analytic methods within empirical legal studies (ELS). We propose a novel framework facilitating effective collaboration of a legal expert with a large language model (LLM) for generating initial codes (phase 2 of thematic analysis), searching for themes (phase 3), and classifying the data in terms of the themes (to kick-start phase 4). We employed the framework for an analysis of a dataset (n = 785) of facts descriptions from criminal court opinions regarding thefts. The goal of the analysis was to discover classes of typical thefts. Our results show that the LLM, namely OpenAI's GPT-4, generated reasonable initial codes, and it was capable of improving the quality of the codes based on expert feedback. They also suggest that the model performed well in zero-shot classification of facts descriptions in terms of the themes. Finally, the themes autonomously discovered by the LLM appear to map fairly well to the themes arrived at by legal experts. These findings can be leveraged by legal researchers to guide their decisions in integrating LLMs into their thematic analyses, as well as other inductive coding projects.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","197-206","","","379","","","","","","","","","","English","","","","WOS:001175464100025","","","","","","","empirical legal studies; CLASSIFICATION; criminal law; large language models; generative pre-trained transformers; GPT-4; SEARCH; Thematic analysis","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"DEQWAM3V","journalArticle","2024","Jain, D; Borah, MD; Biswas, A","A sentence is known by the company it keeps: Improving Legal Document Summarization Using Deep Clustering","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-023-09345-y","","The appropriate understanding and fast processing of lengthy legal documents are computationally challenging problems. Designing efficient automatic summarization techniques can potentially be the key to deal with such issues. Extractive summarization is one of the most popular approaches for forming summaries out of such lengthy documents, via the process of summary-relevant sentence selection. An efficient application of this approach involves appropriate scoring of sentences, which helps in the identification of more informative and essential sentences from the document. In this work, a novel sentence scoring approach DCESumm is proposed which consists of supervised sentence-level summary relevance prediction, as well as unsupervised clustering-based document-level score enhancement. Experimental results on two legal document summarization datasets, BillSum and Forum of Information Retrieval Evaluation (FIRE), reveal that the proposed approach can achieve significant improvements over the current state-of-the-art approaches. More specifically it achieves ROUGE metric F1-score improvements of (1-6)% and (6-12)% for the BillSum and FIRE test sets respectively. Such impressive summarization results suggest the usefulness of the proposed approach in finding the gist of a lengthy legal document, thereby providing crucial assistance to legal practitioners.","2024-03","2024-10-27 16:12:06","2024-10-27 16:12:06","","165-200","","1","32","","","","","","","","","","English","","","","WOS:000924066400001","","","","","","","Deep clustering; Extractive summarization; Legal BERT; Legal document summarization; OPTIMIZATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VMYLGXNK","conferencePaper","2023","Jiang, C; Yang, XL; ACM","Legal Syllogism Prompting: Teaching Large Language Models for Legal Judgment Prediction","Peking University","979-8-4007-0197-9","","10.1145/3594536.3595170","","Legal syllogism is a form of deductive reasoning commonly used by legal professionals to analyze cases. In this paper, we propose legal syllogism prompting (LoT), a simple prompting method to teach large language models (LLMs) for legal judgment prediction. LoT teaches only that in the legal syllogism the major premise is law, the minor premise is the fact, and the conclusion is judgment. Then the models can produce a syllogism reasoning of the case and give the judgment without any learning, fine-tuning, or examples. On CAIL2018, a Chinese criminal case dataset, we performed zero-shot judgment prediction experiments with GPT-3 models. Our results show that LLMs with LoT achieve better performance than the baseline and chain of thought prompting, the state-of-art prompting method on diverse reasoning tasks. LoT enables the model to concentrate on the key information relevant to the judgment and to correctly understand the legal meaning of acts, as compared to other methods. Our method enables LLMs to predict judgment along with law articles and justification, which significantly enhances the explainability of models.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","417-421","","","","","","","","","","","","","English","","","","WOS:001139079400047","","","","","","","large language models; chain of thought; legal judgment prediction; legal syllogism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"UU5NIAJU","journalArticle","2023","Vuong, YTH; Bui, QM; Nguyen, HT; Nguyen, TTT; Tran, V; Phan, XH; Satoh, K; Nguyen, LM","SM-BERT-CR: a deep learning approach for case law retrieval with supporting model","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-022-09319-6","","Case law retrieval is the task of locating truly relevant legal cases given an input query case. Unlike information retrieval for general texts, this task is more complex with two phases (legal case retrieval and legal case entailment) and much harder due to a number of reasons. First, both the query and candidate cases are long documents consisting of several paragraphs. This makes it difficult to model with representation learning that usually has restriction on input length. Second, the concept of relevancy in this domain is defined based on the legal relation that goes beyond the lexical or topical relevance. This is a real challenge because normal text matching will not work. Third, building a large and accurate legal case dataset requires a lot of effort and expertise. This is obviously an obstacle to creating enough data for training deep retrieval models. In this paper, we propose a novel approach called supporting model that can deal with both phases. The underlying idea is the case-case supporting relation and the paragraph-paragraph as well as the decision-paragraph matching strategy. In addition, we propose a method to automatically create a large weak-labeling dataset to overcome the lack of data. The experiments showed that our solution has achieved the state-of-the-art results for both case retrieval and case entailment phases.","2023-09","2024-10-27 16:12:06","2024-10-27 16:12:06","","601-628","","3","31","","","","","","","","","","English","","","","WOS:000838491200001","","","","","","","Deep learning; Case law retrieval; Information retrieval; INFORMATION-RETRIEVAL; Legal case matching; Weak labeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FU97CNEQ","journalArticle","2024","Hacker, P","SUSTAINABLE AI REGULATION","COMMON MARKET LAW REVIEW","","0165-0750","","","This article addresses a critical gap in the current AI regulatory discourse by focusing on the environmental sustainability of AI and technology more broadly, a topic often overlooked both in environmental law and in technology regulation, such as the General Data Protection Regulation (GDPR) or the EU AI Act. Recognizing AI's significant impact on climate change and its substantial water consumption, especially in large generative models like ChatGPT, GPT-4, or Gemini, the article aims to integrate sustainability considerations into technology regulation, in three steps. First, while current EU environmental law does not directly address these issues, there is potential to reinterpret existing legislation, such as the GDPR, to support sustainability goals. Counterintuitively, the article argues that this also implies the need to balance individual rights, such as the right to erasure, with collective environmental interests. Second, based on an analysis of current law, and the proposed EU AI Act, the article suggests a suite of policy measures to align AI and technology regulation with environmental sustainability. They extend beyond mere transparency mechanisms, such as disclosing greenhouse gas footprints, to include a mix of strategies like co -regulation, sustainability by design, restrictions on training data, and consumption caps, potentially integrating AI and technology more broadly into the EU emissions trading regime. Third, this regulatory toolkit could serve as a blueprint for other technologies with high environmental impacts, such as blockchain and metaverse applications. The aim is to establish a comprehensive framework that addresses the dual fundamental societal transformations of digitization and climate change mitigation.","2024-04","2024-10-27 16:12:06","2024-10-27 16:12:06","","345-386","","2","61","","","","","","","","","","English","","","","WOS:001237742000010","","","","","","","ARTIFICIAL-INTELLIGENCE; AUTOMATED DECISION-MAKING; FUNDAMENTAL RIGHTS; POLICY; IMPACT; SYSTEMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUUSD3NR","journalArticle","2023","Yao, L","Specifics of Regulatory and Legal Regulation of Generative Artificial Intelligence in the UK, USA, EU and China","PRAVO-ZHURNAL VYSSHEI SHKOLY EKONOMIKI","","2072-8166","10.17323/2072-8166.2023.3.245.267","","On November 30, 2022, OpenAI launched ChatGPT conversational artificial intelligence; with the latest version update, ChatGPT has demonstrated an impressive ability to understand natural language, making it an attractive tool for companies and individuals looking to provide customer service and support. GPT-3 uses textual data, mostly from publicly available information on the Internet, as training data. GPT-4, on the other hand, uses a large number of images in addition to textual data for training, and thus can process both textual and graphical data. The emergence of generative AI has greatly impacted human life, but it can be said that intelligent technology is a double-edged sword:rapid development of generative artificial intelligence (AI) technologies, on the one hand, it can improve efficiency and productivity, reduce costs and open new opportunities for economic growth, but on the other hand, the use of generative AI services to create synthetic content in the form of text, audio, video and images poses possible risks. To date, different regions around the world are at different stages of development of normative acts concerning generative AI.Using the comparative legal method and the method of system analysis, this article analyzes in detail the main models of legal regulation of generative AI in the modern world on the example of the UK, the USA, the European Union and China, noting the different approach in the development and adoption of relevant normative legal acts in the field of regulation of generative AI services.It especially reveals the Chinese government's position on ""development and security"" and ""innovation and governance"" at present. The main trends of improving the regulation of generative AI services by China are proposed, and it is concluded that it is necessary to balance ""rule of law"" and ""innovation"" and promote the healthy development of generative AI.","2023","2024-10-27 16:12:06","2024-10-27 16:30:52","","245-267","","3","","","","","","","","","","","Russian","","","","WOS:001083415400011","","","","","","","Chat Generative Pre-TrainedTransformer, risks; foreign experience; Generative AI; innovations; regulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWEKDGE8","conferencePaper","2023","Schirmer, M; Nolasco, IMO; Mosca, E; Xu, SS; Pfeffer, J; ACM","Uncovering Trauma in Genocide Tribunals: An NLP Approach Using the Genocide Transcript Corpus","Technical University of Munich","979-8-4007-0197-9","","10.1145/3594536.3595147","","This paper applies Natural Language Processing (NLP) methods to analyze the exposure to trauma experienced by witnesses in international criminal tribunals when testifying in court. One major contribution of this study is the creation of a substantially extended version of the Genocide Transcript Corpus (GTC) that includes 52,845 text segments of transcripts from three different genocide tribunals. Based on this data, we first examine the prevalence of trauma-related content in witness statements. Second, we are implementing a binary classification algorithm to automatically detect potentially traumatic content. Therefore, in a preparatory step, an Active Learning (AL) approach is applied to establish the ideal size for the training data set. Subsequently, this data is used to train a transformer model. In this case, the two models BERTbase and HateBERT are used for both steps, allowing for a comparison of a base-level model with a model that has already been pre-trained on data more relevant in the context of harmful vocabulary. In a third step, the study employs an Explainable Artificial Intelligence (XAI) model to gain a deeper understanding of the reasoning behind the model's classifications. Our results suggest that both BERTbase and HateBERT perform comparatively well on this classification task, with no model clearly outperforming the other. The classification outcomes further suggest that a reduced data set size can achieve equally high performance metrics and might be a preferable choice in certain use cases. The results can be used to establish more trauma-informed legal procedures in genocide-related tribunals, including the identification of potentially re-traumatizing examination approaches at an early stage.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","257-266","","","","","","","","","","","","","English","","","","WOS:001139079400027","","","","","","","BERT; classification; genocide; POSTTRAUMATIC-STRESS-DISORDER; trauma; XAI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"GHUJQ4D5","journalArticle","2024","Rehaag, S","Luck of the Draw III: Using AI to Extract Data About Decision-Making in Federal Court Stays of Removal","QUEENS LAW JOURNAL","","0316-778X","","","This article examines decision-making in Federal Court of Canada immigration law applications for stays of removal, focusing on how the rates at which stays are granted depend on which justice decides the case. The article deploys a form of computational natural language processing, using a large-language model machine learning process (GPT-3) to extract data from online Federal Court dockets. The article reviews patterns in outcomes in thousands of stay of removal applications identified through this process and reveals a wide range in stay grant rates across many justices. The article argues that the Federal Court should take measures to encourage more consistency in stay decision-making and cautions against relying heavily on stays of removal to ensure that deportation complies with constitutional procedural justice protections. The article is also a demonstration of how machine learning can be used to pursue empirical legal research projects that would have been cost prohibitive or technically challenging only a few years ago-and shows how technology that is increasingly used to enhance the power of the state at the expense of marginalized migrants can instead be used to scrutinize legal decision-making in the immigration law field, hopefully in ways that enhance the rights of migrants. The article also contributes to the broader field of computational legal research in Canada by making available to other non-commercial researchers the code used for the project, as well as a dataset of several thousand Federal Court dockets that can be used for future research.","2024","2024-10-27 16:12:06","2024-10-27 16:30:40","","73-126","","2","49","","","","","","","","","","English","","","","WOS:001245221700003","","","","","","","REFUGEE DETERMINATIONS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BBZNSN2","conferencePaper","2023","Janatian, S; Westermann, H; Tan, JZ; Savelka, J; Benyekhlef, K","From Text to Structure: Using Large Language Models to Support the Development of Legal Expert Systems","Universite de Montreal","0922-6389","","10.3233/FAIA230962","","Encoding legislative text in a formal representation is an important prerequisite to different tasks in the field of AI & Law. For example, rule-based expert systems focused on legislation can support laypeople in understanding how legislation applies to them and provide them with helpful context and information. However, the process of analyzing legislation and other sources to encode it in the desired formal representation can be time-consuming and represents a bottleneck in the development of such systems. Here, we investigate to what degree large language models (LLMs), such as GPT-4, are able to automatically extract structured representations from legislation. We use LLMs to create pathways from legislation, according to the JusticeBot methodology for legal decision support systems, evaluate the pathways and compare them to manually created pathways. The results are promising, with 60% of generated pathways being rated as equivalent or better than manually created ones in a blind comparison. The approach suggests a promising path to leverage the capabilities of LLMs to ease the costly development of systems based on symbolic approaches that are transparent and explainable.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","167-176","","","379","","","","","","","","","","English","","","","WOS:001175464100022","","","","","","","artificial intelligence; large language models; SEARCH; augmented intelligence; legal decision support tools; legal technology; semantic legislation analysis","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"UJSDSWXH","journalArticle","2023","De Cooman, J","When Art Becomes a Lemon: The Economics of Machine-Enabled Artworks and the Need for a Rule of Origin","LAW TECHNOLOGY AND HUMANS","","2652-4074","10.5204/lthj.2787","","In 2021, an artificial intelligence system wrote a law article. The results were far from perfect but begged the question of whether a human author will still be able to compete against artificial intelligence. Leaving aside the Luddites scenario, this paper starts with the premise that human-made art might be more valued than machine-enabled art. However, to be properly valued, machine-enabled and human-made art must be distinguishable-they are not. Indistinguishability creates an asymmetry in information. This leads to a 'lemons problem'-that is, a market erosion of good-quality products (in this scenario, human-made products). Against that background, this paper proposes a solution in light of international law and rules of origin. This paper argues that the lemons problem induces the need for a rule of origin labelling work as either human-made or machine-enabled. Determining human or machine authorship may be dauntingly complex when the artwork owes its existence to both humans and machines. One solution may be to review how the country of origin is identified whenever products are not created in a single location and then to apply, mutatis mutandis, to rules of authorship origin the solutions once identified in the context of geographical origins, that is, the so-called 'substantial transformation test'. In the context of machine-enabled artwork, this test is whether a human edited the machine output and, if so, whether those edits constituted a substantial transformation of the work of art.","2023","2024-10-27 16:12:07","2024-10-27 16:12:07","","24-39","","1","5","","","","","","","","","","English","","","","WOS:001000234800003","","","","","","","GPT-3; authorship; large language model; lemons problem; Machine-enabled artworks; rules of origin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BSC2E5E7","conferencePaper","2023","Steenhuis, Q; Willey, B; Colarusso, D; ACM","Beyond Readability with RateMyPDF","Suffolk University","979-8-4007-0197-9","","10.1145/3594536.3595146","","In this paper, we describe RateMyPDF, a web application that helps authors measure and improve the usability of court forms. It offers a score together with automated suggestions to improve the form drawn from both traditional machine learning approaches and the general purpose GPT-3 large language model. We worked with form authors and usability experts to determine the set of features we measure and validated them by gathering a dataset of approximately 24,000 PDF forms from 46 U.S. States and the District of Columbia. Our tool and automated measures allow a form author or court tasked with improving a large library of forms to work at scale. This paper describes the features that we find improve form usability, the results from our analysis of the large form dataset, details of the tool, and the implications of our tool on access to justice for self-represented litigants. We found that the RateMyPDF score significantly correlates to the score of expert reviewers. While the current version of the tool allows automated analysis of Microsoft Word and PDF court forms, the findings of our research apply equally to the growing number of automated wizard-driven interactive legal applications that replace paper forms with interactive websites.","2023","2024-10-27 16:12:07","2024-10-27 16:12:07","","287-296","","","","","","","","","","","","","English","","","","WOS:001139079400030","","","","","","","Law; Accessibility; Administrative Burden; Automated Analysis; Court Forms; Readability; TEXTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"QQPSZYRX","journalArticle","2024","Yuan, MR; Kao, B; Wu, TH; Cheung, MMK; Chan, HWH; Cheung, ASY; Chan, FWH; Chen, YX","Bringing legal knowledge to the public by constructing a legal question bank using large-scale pre-trained language model","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-023-09367-6","","Access to legal information is fundamental to access to justice. Yet accessibility refers not only to making legal documents available to the public, but also rendering legal information comprehensible to them. A vexing problem in bringing legal information to the public is how to turn formal legal documents such as legislation and judgments, which are often highly technical, to easily navigable and comprehensible knowledge to those without legal education. In this study, we formulate a three-step approach for bringing legal knowledge to laypersons, tackling the issues of navigability and comprehensibility. First, we translate selected sections of the law into snippets (called CLIC-pages), each being a small piece of article that focuses on explaining certain technical legal concept in layperson's terms. Second, we construct a Legal Question Bank, which is a collection of legal questions whose answers can be found in the CLIC-pages. Third, we design an interactive CLIC Recommender. Given a user's verbal description of a legal situation that requires a legal solution, CRec interprets the user's input and shortlists questions from the question bank that are most likely relevant to the given legal situation and recommends their corresponding CLIC pages where relevant legal knowledge can be found. In this paper we focus on the technical aspects of creating an LQB. We show how large-scale pre-trained language models, such as GPT-3, can be used to generate legal questions. We compare machine-generated questions against human-composed questions and find that MGQs are more scalable, cost-effective, and more diversified, while HCQs are more precise. We also show a prototype of CRec and illustrate through an example how our 3-step approach effectively brings relevant legal knowledge to the public.","2024-09","2024-10-27 16:12:07","2024-10-27 16:12:07","","769-805","","3","32","","","","","","","","","","English","","","","WOS:001023368400001","","","","","","","Legal knowledge dissemination; Machine question generation; Navigability and comprehensibility of legal information; Pre-trained language model; READABILITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VMP923WM","journalArticle","2023","Budler, LC; Gosak, L; Stiglic, G","Review of artificial intelligence-based question-answering systems in healthcare","WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY","","1942-4787","10.1002/widm.1487","","Use of conversational agents, like chatbots, avatars, and robots is increasing worldwide. Yet, their effectiveness in health care is largely unknown. The aim of this advanced review was to assess the use and effectiveness of conversational agents in various fields of health care. A literature search, analysis, and synthesis were conducted in February 2022 in PubMed and CINAHL. The included evidence was analyzed narratively by employing the principles of thematic analysis. We reviewed articles on artificial intelligence-based question-answering systems in health care. Most of the identified articles report its effectiveness; less is known about its use. We outlined study findings and explored directions of future research, to provide evidence-based knowledge about artificial intelligence-based question-answering systems.This article is categorized under:Fundamental Concepts of Data and Knowledge > Human Centricity and User InteractionApplication Areas > Health CareTechnologies > Artificial Intelligence","2023-03","2024-10-27 16:12:20","2024-10-27 16:12:20","","","","2","13","","","","","","","","","","English","","","","WOS:000909897600001","","","","","","","machine learning; artificial intelligence; ChatGPT; ASSISTANT; CHATBOT; conversational agents; EMBODIED CONVERSATIONAL AGENT; FEASIBILITY; health care","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZK7J63HL","journalArticle","2021","Aydin, BI; Yilmaz, YS; Demirbas, M","A crowdsourced ""Who wants to be a millionaire?"" player","CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE","","1532-0626","10.1002/cpe.4168","","Question answering is a fundamental problem for artificial intelligence research. State-of-the-art question answering systems, such as search engines, can answer well-formed factual questions. However, they fail on nonfactual and natural language queries. On the other hand, crowdsourcing leverages human intelligence to present solutions for problems, which are hard for computers. In the process of crowdsourcing, aggregating the responses from the crowd is a big challenge of itself. This work presents a model that integrates artificial intelligence with crowdsourcing to answer difficult natural language multiple choice questions. We build a crowdsourced mobile gaming experience for ""Who wants to be a millionaire?"" TV quiz show to test our methods. We use lightweight artificial intelligence models in aggregating the crowd responses. Our methods are able to answer even the hardest questions with very high accuracy. The experiment results suggest that building a super player for ""Who wants to be a millionaire?"" is feasible using our models. This study shows that facilitating crowdsourcing with artificial intelligence is an important tool for answering questions, which trouble state-of-the-art question answering systems.","2021-04-25","2024-10-27 16:12:20","2024-10-27 16:12:20","","","","8","33","","","","","","","","","","English","","","","WOS:000636346200018","","","","","","","choicem; crowdsourcing; multiple‐; question answering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62C25AC8","journalArticle","2024","Yang, T; Mei, YP; Xu, L; Yu, HH; Chen, YY","Application of question answering systems for intelligent agriculture production and sustainable management: A review","RESOURCES CONSERVATION AND RECYCLING","","0921-3449","10.1016/j.resconrec.2024.107497","","The increasing application of artificial intelligence in agriculture production and management has generated a large amount of data, leading to a demand for processing this data. This review focuses on the knowledge storage approaches in agricultural question answering systems, namely corpora, knowledge graphs, and large language models. These systems are built on massive amounts of data and aim to process and retrieve information effectively in the context of sustainable agriculture. Corpora refer to large collections of diverse documents that serve as foundational resources for training and fine-tuning question answering systems. Knowledge graphs capture structured and interconnected knowledge by representing entities, relationships, and attributes, enabling efficient organization and querying of information. Large language models, such as GPT-4, enhance the capacity of question answering systems to provide accurate and relevant responses. By exploring these three prominent knowledge storage approaches, this review analyses the methodology and impact of agricultural question answering systems, highlighting their applications in the production process. The findings provide important implications for future research in agriculture, and potential directions for further exploration.","2024-05","2024-10-27 16:12:20","2024-10-27 16:12:20","","","","","204","","","","","","","","","","English","","","","WOS:001196852900001","","","","","","","Intelligent agriculture; Knowledge graphs; Large language models; Question answering system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BMWLBTF","conferencePaper","2018","Sandhini, S; Binu, R","Classification of question answering systems: A survey","Government Engineering College Palakkad","978-1-351-12414-0","","","","Question Answering Systems (QAS) are a unique kind of information retrieval. In Question Answering (QA) the system retrieves the precise answer to the questions asked by the user in natural language. QA is multidisciplinary. It involves information retrieval, natural language processing, linguistics, knowledge representation, databases, software engineering, artificial intelligence and so on. This paper classifies QAS based on different techniques used in answer ranking and answer extraction. The survey also provides the main contributions, experimental results, and limitations of various approaches. Finally, we discuss our perspective on the future direction of QAS.","2018","2024-10-27 16:12:20","2024-10-27 16:12:20","","779-784","","","","","","","","","","","","","English","","","","WOS:000469287500106","","","","","","","","","Vanchipura, R; Jiji, KS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EMERGING TRENDS IN ENGINEERING, SCIENCE AND TECHNOLOGY FOR SOCIETY, ENERGY AND ENVIRONMENT","","","","","","","","","","","","","","",""
"4F66UZD2","conferencePaper","2018","Eicher, B; ACM","Giving AI a Theory of Mind","University System of Georgia","978-1-4503-6012-8","","10.1145/3278721.3278797","","Effective collaboration between humans and artificially intelligent agents will require that the two are equipped to build a sense of mutual understanding with each other. When humans have an intuitive understanding of the motives and intentions of other humans, it is known as Theory of Mind. My work revolves around designing artificial intelligence to leverage this capacity to improve human collaborations with artificial agents.","2018","2024-10-27 16:12:20","2024-10-27 16:12:20","","364-365","","","","","","","","","","","","","English","","","","WOS:000510018100063","","","","","","","education access; ethics of artificial intelligence; intelligent tutoring systems; metacognition; online education; question-answering systems; theory of mind; Turing test; virtual teaching assistant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 2018 AAAI/ACM CONFERENCE ON AI, ETHICS, AND SOCIETY (AIES'18)","","","","","","","","","","","","","","",""
