"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WBPBZS9H","journalArticle","2024","Izarova, I; Uhrynovska, O; Khotynska-Nor, O; Prytyka, Y; Bedyukh, O; Alendar, Y","ADVANCING SUSTAINABLE JUSTICE THROUGH AI-BASED CASE LAW ANALYSIS: UKRAINIAN EXPERIENCE","ACCESS TO JUSTICE IN EASTERN EUROPE","","2663-0575","10.33327/AJEE-18-7.1-a000123","","Background: Ukraine has a unique Unified State Register of Court Decisions that publishes all court decisions in cases considered and resolved by courts in the public domain. There are more than one hundred million such documents in the register today. This provides unique opportunities for collecting, analysing, and summarising the empirical base of justice. This has the potential to form the basis for further transformation of the national model of justice. This study's impetus may have risen from the realisation that relying solely on human resources for such endeavours may present challenges.Methods: The study is based on the hypothesis that using hardware and software to analyse large data sets of state registers of court decisions and judicial statistics data can identify persistent patterns and causes of inefficient functioning of the judicial system.Results and Conclusions: The study led to the development of software with functionality that annotates court decision text, intended for further use in advanced Natural Language Processing algorithms. Furthermore, the study underscores the need to develop an algorithm for predicting risks and outcomes of court proceedings and a methodology for processing large amounts of data from the Unified State Register of Court Decisions. This is justified based on specific indicators of the effectiveness of dispute resolution. This article advocates for the use of machine learning algorithms as an innovative tool to generalise large data sets from court decision registers, particularly to obtain objective data on a large scale. The article also examines the prerequisites for establishing the Institute of National Judicial Practice and explores its functioning in the present stage of judicial reform.","2024-02","2024-10-27 16:07:35","2024-10-27 16:07:35","","127-148","","1","","","","","","","","","","","English","","","","WOS:001128775200001","","","","","","","artificial intelligence; analysis of large data sets; civil procedure; court decisions; e-justice; judicial reform; judicial statistics; judicial system; legal proceedings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRK3BU52","journalArticle","2024","Martínez, E","Re-evaluating GPT-4's bar exam performance","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09396-9","","Perhaps the most widely touted of GPT-4's at-launch, zero-shot capabilities has been its reported 90th-percentile performance on the Uniform Bar Exam. This paper begins by investigating the methodological challenges in documenting and verifying the 90th-percentile claim, presenting four sets of findings that indicate that OpenAI's estimates of GPT-4's UBE percentile are overinflated. First, although GPT-4's UBE score nears the 90th percentile when examining approximate conversions from February administrations of the Illinois Bar Exam, these estimates are heavily skewed towards repeat test-takers who failed the July administration and score significantly lower than the general test-taking population. Second, data from a recent July administration of the same exam suggests GPT-4's overall UBE percentile was below the 69th percentile, and similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 48th percentile on essays. Third, examining official NCBE data and using several conservative statistical assumptions, GPT-4's performance against first-time test takers is estimated to be similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 62nd percentile, including similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 42nd percentile on essays. Fourth, when examining only those who passed the exam (i.e. licensed or license-pending attorneys), GPT-4's performance is estimated to drop to similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 48th percentile overall, and similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 15th percentile on essays. In addition to investigating the validity of the percentile claim, the paper also investigates the validity of GPT-4's reported scaled UBE score of 298. The paper successfully replicates the MBE score, but highlights several methodological issues in the grading of the MPT + MEE components of the exam, which call into question the validity of the reported essay score. Finally, the paper investigates the effect of different hyperparameter combinations on GPT-4's MBE performance, finding no significant effect of adjusting temperature settings, and a significant effect of few-shot chain-of-thought prompting over basic zero-shot prompting. Taken together, these findings carry timely insights for the desirability and feasibility of outsourcing legally relevant tasks to AI models, as well as for the importance for AI developers to implement rigorous and transparent capabilities evaluations to help secure safe and trustworthy AI.","2024-03-30","2024-10-27 16:07:35","2024-10-27 16:07:35","","","","","","","","","","","","","","","English","","","","WOS:001194581100001","","","","","","","NLP; Machine learning; Natural language processing; LAW; Artificial intelligence; Artificial intelligence and law; Law and technology; Legal analytics; Legal NLP; Legal profession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8CPXSLZ","journalArticle","2024","Herbosch, M","Fraud by generative AI chatbots: On the thin line between deception and negligence","COMPUTER LAW & SECURITY REVIEW","","0267-3649","10.1016/j.clsr.2024.105941","","The use of generative AI systems is on the rise. As a result, we are increasingly often conversing with AI chatbots rather than with fellow humans. This increasing use of AI systems leads to legal challenges as well, particularly when the chatbot provides incorrect information. In this article, we study whether someone who decides to contract on the basis of incorrect information provided by a generative AI chatbot might invoke the fraud regime to annul the resulting contract in various legal systems. During this analysis, it becomes clear that some of the requirements that are currently being put forward from a public law perspective, such as in the European AI Act, may also naturally arise from existing private law figures. In the same vein, this analysis highlights the interesting intradisciplinary feedback between instruments of public law and other legal domains.","2024-04","2024-10-27 16:07:53","2024-10-27 16:07:53","","","","","52","","","","","","","","","","English","","","","WOS:001178316700001","","","","","","","Artificial intelligence; BLACK-BOX; Contract law; Fraud; Law of obligations; Vice of consent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8VKL6JC","journalArticle","2024","Abad, AA","ARTIFICIAL INTELLIGENCE AND THE FUTURE OF INTERNATIONAL TRADE LAW AND DISPUTE SETTLEMENT","CONTEMPORARY ASIA ARBITRATION JOURNAL","","1999-9747","","","This study examines the role of Artificial Intelligence (hereinafter ""AI"") in revolutionizing international trade law and the World Trade Organization (hereinafter ""WTO"")'s dispute resolution mechanisms. By automating complex decisions and processing extensive datasets, AI promises to enhance both the efficiency and effectiveness of trade and dispute resolution. This research delves into AI's potential applications within the WTO, highlighting how predictive analytics and decision support systems could transform trade dispute resolutions. However, the integration of AI also presents challenges, including ethical concerns, the need for transparency, and data privacy issues. Balancing these challenges with the benefits of AI is crucial to maintaining fairness and accuracy in legal processes. This paper advocates for international collaboration to establish standards guiding AI applications in international trade and dispute resolution, ensuring that technological advancements support the WTO's goals without compromising the integrity of the legal system. A new legal framework is essential to harness the full potential of AI while mitigating associated risks, ensuring that advancements in AI contribute to a more equitable, efficient, and transparent global trade system. Emphasizing the broader implications, the integration of AI technologies is posited as a cornerstone for promoting free trade and opening up the world economy. By reducing barriers and enhancing access, AI has the potential to drive global economic integration and foster a more interconnected market environment. This vision aligns with contemporary global trade objectives, advocating for a harmonious blend of technology and traditional trade principles to navigate the complexities of modern international relations and trade policies. The exploration of AI's role across these dimensions underscores the broad and impactful nature of technological progress on the fabric of international trade and law, echoing the urgent call for adaptive strategies that embrace technological advancements while upholding the principles of free and fair trade.","2024","2024-10-27 16:07:53","2024-10-27 16:07:53","","","","1","17","","","","","","","","","","English","","","","WOS:001250310400002","","","","","","","artificial intelligence; arbitration; automation in trade disputes; decision support systems; dispute settlement; international trade law; predictive analytics; sustainable trade policies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTS69DF3","journalArticle","2022","Rochel, J","Learning from the Ethics of AI-A Research Proposal on Soft Law and Ethics of AI","TILBURG LAW REVIEW-JOURNAL OF INTERNATIONAL AND EUROPEAN LAW","","2211-0046","10.5334/tilr.297","","This contribution outlines a research proposal combining ethical guidelines on AI and a law-as-data approach. Building upon the definitions of soft law discussed in legal scholarship, it proposes a way of structuring the regulatory landscape on AI and of addressing the question of what is included in the ""soft law of AI"" today. By adopting a building-blocks approach (combining distinct definitional components of soft law), the paper shows that the state of current soft law on AI depends on which position on international law one defends. Concretely, the paper firstly offers a complete codebook for identifying the different types of soft law. Secondly, it applies this codebook as a proof-of-concept for the research proposal by analyzing 40+ ethical guidelines and by clustering preliminary results according to the actor enacting the guidelines and the legally relevant effects they could deploy. Four paradigmatic types of soft law emerge: statist and international organization soft law, process-oriented soft law, expertise -oriented soft law, and de facto relevant standards soft law. These results illustrate the contributions which are to be expected from a law-as-data research proposal.","2022","2024-10-27 16:07:53","2024-10-27 16:07:53","","37-59","","1","27","","","","","","","","","","English","","","","WOS:001000908400003","","","","","","","LEGAL; AI; AUTOMATION; HARD; International law; Law as Data; Legal Theory; Soft Law; Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5AQHI3Q4","journalArticle","2024","Bertalan, VGF; Ruiz, EES","Using attention methods to predict judicial outcomes","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-022-09342-7","","The prediction of legal judgments is one of the most recognized fields in Natural Language Processing, Artificial Intelligence, and Law combined. By legal prediction, we mean intelligent systems capable of predicting specific judicial characteristics such as the judicial outcome, the judicial class, and the prediction of a particular case. In this study, we used an artificial intelligence classifier to predict the decisions of Brazilian courts. Also, kindly confirm the details in the metadata are correct. To this end, we developed a text crawler to extract data from official Brazilian electronic legal systems, consisting of two datasets of cases of second-degree murder and active corruption. We applied various classifiers, such as Support Vector Machines, Neural Networks, and others, to predict judicial outcomes by analyzing text features from the dataset. Our research demonstrated that Regression Trees, Gated Recurring Units, and Hierarchical Attention Networks tended to have higher metrics across our datasets. As the final goal, we searched the weights of one of the algorithms, Hierarchical Attention Networks, to find samples of the words that might be used to acquit or convict defendants based on their relevance to the algorithm.","2024-03","2024-10-27 16:07:54","2024-10-27 16:07:54","","87-115","","1","32","","","","","","","","","","English","","","","WOS:000905015800001","","","","","","","Machine learning; Natural language processing; CLASSIFICATION; Hierarchical attention networks; LEGAL; Legal prediction; RESOLUTION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEGK8I5F","journalArticle","2024","Hacker, P; Cordes, J; Rochon, J","Regulating Gatekeeper Artificial Intelligence and Data: Transparency, Access and Fairness under the Digital Markets Act, the General Data Protection Regulation and Beyond","EUROPEAN JOURNAL OF RISK REGULATION","","1867-299X","10.1017/err.2023.81","","Artificial intelligence (AI) is not only increasingly being used in business and administration contexts, but a race for its regulation is also underway, with the European Union (EU) spearheading the efforts. Contrary to existing literature, this article suggests that the most far-reaching and effective EU rules for AI applications in the digital economy will not be contained in the proposed AI Act, but in the Digital Markets Act (DMA). We analyse the impact of the DMA and related EU acts on AI models and underlying data across four key areas: disclosure requirements; the regulation of AI training data; access rules; and the regime for fair rankings. We demonstrate that fairness, under the DMA, goes beyond traditionally protected categories of non-discrimination law on which scholarship at the intersection of AI and law has focused on. Rather, we draw on competition law and the FRAND criteria known from intellectual property law to interpret and refine the DMA provisions on fair rankings. Moreover, we show how, based on Court of Justice of the European Union jurisprudence, a coherent interpretation of the concept of non-discrimination in both traditional non-discrimination and competition law may be found. The final section sketches out proposals for a comprehensive framework of transparency, access and fairness under the DMA and beyond.","2024-03","2024-10-27 16:07:55","2024-10-27 16:07:55","","49-86","","1","15","","","","","","","","","","English","","","","WOS:001125220300001","","","","","","","AI; AUTOMATED DECISION-MAKING; data; DISCRIMINATION; DMA; INNOVATION EVIDENCE; TRADE SECRETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBCBHIPE","journalArticle","2024","Abad, AA","ARTIFICIAL INTELLIGENCE AND THE FUTURE OF INTERNATIONAL TRADE LAW AND DISPUTE SETTLEMENT","CONTEMPORARY ASIA ARBITRATION JOURNAL","","1999-9747","","","This study examines the role of Artificial Intelligence (hereinafter ""AI"") in revolutionizing international trade law and the World Trade Organization (hereinafter ""WTO"")'s dispute resolution mechanisms. By automating complex decisions and processing extensive datasets, AI promises to enhance both the efficiency and effectiveness of trade and dispute resolution. This research delves into AI's potential applications within the WTO, highlighting how predictive analytics and decision support systems could transform trade dispute resolutions. However, the integration of AI also presents challenges, including ethical concerns, the need for transparency, and data privacy issues. Balancing these challenges with the benefits of AI is crucial to maintaining fairness and accuracy in legal processes. This paper advocates for international collaboration to establish standards guiding AI applications in international trade and dispute resolution, ensuring that technological advancements support the WTO's goals without compromising the integrity of the legal system. A new legal framework is essential to harness the full potential of AI while mitigating associated risks, ensuring that advancements in AI contribute to a more equitable, efficient, and transparent global trade system. Emphasizing the broader implications, the integration of AI technologies is posited as a cornerstone for promoting free trade and opening up the world economy. By reducing barriers and enhancing access, AI has the potential to drive global economic integration and foster a more interconnected market environment. This vision aligns with contemporary global trade objectives, advocating for a harmonious blend of technology and traditional trade principles to navigate the complexities of modern international relations and trade policies. The exploration of AI's role across these dimensions underscores the broad and impactful nature of technological progress on the fabric of international trade and law, echoing the urgent call for adaptive strategies that embrace technological advancements while upholding the principles of free and fair trade.","2024","2024-10-27 16:08:24","2024-10-27 16:08:24","","","","1","17","","","","","","","","","","English","","","","WOS:001250310400002","","","","","","","artificial intelligence; arbitration; automation in trade disputes; decision support systems; dispute settlement; international trade law; predictive analytics; sustainable trade policies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CXHRGC7S","journalArticle","2022","Rochel, J","Learning from the Ethics of AI-A Research Proposal on Soft Law and Ethics of AI","TILBURG LAW REVIEW-JOURNAL OF INTERNATIONAL AND EUROPEAN LAW","","2211-0046","10.5334/tilr.297","","This contribution outlines a research proposal combining ethical guidelines on AI and a law-as-data approach. Building upon the definitions of soft law discussed in legal scholarship, it proposes a way of structuring the regulatory landscape on AI and of addressing the question of what is included in the ""soft law of AI"" today. By adopting a building-blocks approach (combining distinct definitional components of soft law), the paper shows that the state of current soft law on AI depends on which position on international law one defends. Concretely, the paper firstly offers a complete codebook for identifying the different types of soft law. Secondly, it applies this codebook as a proof-of-concept for the research proposal by analyzing 40+ ethical guidelines and by clustering preliminary results according to the actor enacting the guidelines and the legally relevant effects they could deploy. Four paradigmatic types of soft law emerge: statist and international organization soft law, process-oriented soft law, expertise -oriented soft law, and de facto relevant standards soft law. These results illustrate the contributions which are to be expected from a law-as-data research proposal.","2022","2024-10-27 16:08:24","2024-10-27 16:08:24","","37-59","","1","27","","","","","","","","","","English","","","","WOS:001000908400003","","","","","","","LEGAL; AI; AUTOMATION; HARD; International law; Law as Data; Legal Theory; Soft Law; Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K93A2HMT","conferencePaper","2023","Khatri, M; Sheik, R; Wadhwa, P; Satija, G; Kumar, Y; Shah, RR; Kumaraguru, P","CiteCaseLAW: Citation Worthiness Detection in Caselaw for Legal Assistive Writing","Indraprastha Institute of Information Technology Delhi","0922-6389","","10.3233/FAIA230971","","Complex legal language, filled with jargon, nuanced language semantics, and a high level of domain specificity, poses a significant challenge for automation in handling various legal tasks. In the realm of legal document composition, a pivotal component revolves around accurately referencing case laws and other sources to substantiate assertions and arguments. Understanding the legal domain and identifying appropriate citation context or cite-worthy sentences automatically is challenging. Our research is centered on the issue of citation-worthiness identification of a given sentence. This serves as the initial phase in contemporary citation recommendation systems, aimed at alleviating the effort involved in extracting a suitable array of citation contexts. To address this, we first introduce a labeled dataset comprising 178 million sentences, specifically tailored for detecting citation-worthy content within the legal domain. This dataset is curated from the Caselaw Access Project (CAP)(2) (https://case.law/). We proceeded to assess the performance of a range of deep learning models on this novel dataset. Among the models examined, the domain-specific pre-trained model consistently demonstrated superior performance, achieving an 88% F1-score in the task of detecting citation-worthy material. To enhance our insights, we employed inputXGradient explainable AI techniques to dissect the predictions, thereby identifying the tokens that contribute to specific citation classes.","2023","2024-10-27 16:08:25","2024-10-27 16:08:25","","257-262","","","379","","","","","","","","","","English","","","","WOS:001175464100031","","","","","","","Classification; Legal NLP; Citation","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"EU6YJIHD","conferencePaper","2023","Mumford, J; Atkinson, K; Bench-Capon, T; ACM","Combining a Legal Knowledge Model with Machine Learning for Reasoning with Legal Cases","University of Liverpool","979-8-4007-0197-9","","10.1145/3594536.3595158","","Recent years have witnessed significant progress in the deployment of advanced Natural Language Processing (NLP) techniques based on transformer technology, across many domains and applications. However, in legal domains, due to the complexity, length, and sparsity of legal case documents, the use of these advanced NLP techniques has offered comparatively slight returns. Perhaps even more importantly, such methods are critically lacking in explainability and justification of outputs, which are essential for many legal applications. We propose that the direction of these NLP techniques should be aimed at ascription to a legal knowledge model, which can then provide the necessary and auditable justifications for the rationale of any case outcome. In this paper we investigate the effectiveness of using Hierarchical Bidirectional Encoder Representations from Transformers (H-BERT) models to ascribe to an Angelic Domain Model (ADM) that is able to represent the legal knowledge of a domain in a structured way, enabling justifications and improving performance. Our study involved an annotation task on a popular domain, cases from the European Court of Human Rights, to gain an understanding of the balance of complaints in the domain. The data set produced from this study enabled training of models for factor ascription using the classification targets derived from the annotations. We present results of experiments conducted to evaluate the performance of the ascription task at three different levels of abstraction within the structured model.","2023","2024-10-27 16:11:53","2024-10-27 16:11:53","","167-176","","","","","","","","","","","","","English","","","","WOS:001139079400018","","","","","","","case annotation; domain model; factor ascription; Transformers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"GB94V5Q6","conferencePaper","2023","Alves, A; Miranda, P; Mello, R; Nascimento, A","Automatic Simplification of Legal Texts in Portuguese Using Machine Learning","Universidade Federal Rural de Pernambuco (UFRPE)","0922-6389","","10.3233/FAIA230975","","Texts produced by the Brazilian judiciary have a complex and technical vocabulary, with elaborate use of the Portuguese language and many legal terms difficult to be understood, generating a barrier in communication between the judiciary and the population. In this sense, the Automatic Text Simplification (ATS), activity of the Natural Language Processing (NLP) area, can be applied to improve the readability of these types of text using specialized algorithms, and promote scalability in simplifying them, in view of the great demand in the courts. In this context, this article presents an evaluation of four methods of state of the art in text simplification, evaluated according to readability metrics, to improve the quality of existing texts in the judicial summaries, dataset containing 100 summaries of the Federal Regional Court of the 5th Region (TRF5) and another 100 of the Federal Supreme Court (STF). The methods MUSS(EN), MUSS(PT), Transformers and NMT + Attention were tested, and the results of the simplifications exceeded the FRE readability index of the original texts, making them more readable.","2023","2024-10-27 16:11:53","2024-10-27 16:11:53","","281-286","","","379","","","","","","","","","","English","","","","WOS:001175464100035","","","","","","","natural language processing; automatic text simplification; machine learning","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"2NLXX7IU","conferencePaper","2023","Darji, H; Mitrovic, J; Granitzer, M; ACM","A Dataset of German Legal Reference Annotations","University of Passau","979-8-4007-0197-9","","10.1145/3594536.3595173","","The field of legal Natural Language Processing faces a lot of challenges due to the unavailability of properly structured datasets. One such instance is the need for a dataset that not only separates different parts of legal references, such as an article or paragraph number but also provides information about what a particular legal reference dictates. Having access to such a dataset can provide easy access to researchers working on experiments such as context similarity between law texts and legal cases that refer to a particular law. In this paper, we present a dataset of 2944 legal references in German law that are manually annotated by law experts. This dataset has 21 properties for each law reference in the dataset, such as Buch, Teil, Titel, Untertitel, etc. It also provides the complete text of each law reference in the dataset, along with specific paragraph text mentioned in the law reference. Furthermore, using this dataset together with Open Legal Data, we perform a law reference prediction task to compare the performance between predicting full law reference and only the base law reference.","2023","2024-10-27 16:11:54","2024-10-27 16:11:54","","392-396","","","","","","","","","","","","","English","","","","WOS:001139079400042","","","","","","","NLP; Law Reference Annotations; Law References; Legal Language Processing; Open Legal Data; Sentence Transformers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"X77MWP7F","journalArticle","2024","Licari, D; Comandè, G","ITALIAN-LEGAL-BERT models for improving natural language processing tasks in the Italian legal domain","COMPUTER LAW & SECURITY REVIEW","","0267-3649","10.1016/j.clsr.2023.105908","","Legal-BERT models are based on the BERT architecture (or its variants) and have been developed specifically for the legal domain. They have reached the state of the art in complex legal tasks such as legal research, document synthesis, contract analysis, argument extraction, and legal prediction. In this paper, we proposed four versions of Legal-BERT models pre-trained on the Italian legal domain. They aim to improve NLP applications in the Italian legal context. We have shown that they outperforms the Italian ""generalpurpose"" BERT in several domain-specific tasks, such as named entity recognition, sentence classification, semantic similarity with Bi-encoders, and document classification.","2024-04","2024-10-27 16:12:05","2024-10-27 16:12:05","","","","","52","","","","","","","","","","English","","","","WOS:001102220200001","","","","","","","Italian Legal BERT; Italian Legal NLP; Legal AI; Pre-trained Language Models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UX3RJ3QH","conferencePaper","2023","Blair-Stanek, A; Holzenberger, N; Van Durme, B; ACM","Can GPT-3 Perform Statutory Reasoning?","University System of Maryland","979-8-4007-0197-9","","10.1145/3594536.3595163","","Statutory reasoning is the task of reasoning with facts and statutes, which are rules written in natural language by a legislature. It is a basic legal skill. In this paper we explore the capabilities of the most capable GPT-3 model, text-davinci-003, on an established statutory-reasoning dataset called SARA. We consider a variety of approaches, including dynamic few-shot prompting, chain-of-thought prompting, and zero-shot prompting. While we achieve results with GPT-3 that are better than the previous best published results, we also identify several types of clear errors it makes. We investigate why these errors happen. We discover that GPT-3 has imperfect prior knowledge of the actual U.S. statutes on which SARA is based. More importantly, we create simple synthetic statutes, which GPT-3 is guaranteed not to have seen during training. We find GPT-3 performs poorly at answering straightforward questions about these simple synthetic statutes.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","22-31","","","","","","","","","","","","","English","","","","WOS:001139079400003","","","","","","","natural language processing; GPT-3; law; reasoning; statutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"RYUCA2M5","journalArticle","2024","Martínez, E","Re-evaluating GPT-4's bar exam performance","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09396-9","","Perhaps the most widely touted of GPT-4's at-launch, zero-shot capabilities has been its reported 90th-percentile performance on the Uniform Bar Exam. This paper begins by investigating the methodological challenges in documenting and verifying the 90th-percentile claim, presenting four sets of findings that indicate that OpenAI's estimates of GPT-4's UBE percentile are overinflated. First, although GPT-4's UBE score nears the 90th percentile when examining approximate conversions from February administrations of the Illinois Bar Exam, these estimates are heavily skewed towards repeat test-takers who failed the July administration and score significantly lower than the general test-taking population. Second, data from a recent July administration of the same exam suggests GPT-4's overall UBE percentile was below the 69th percentile, and similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 48th percentile on essays. Third, examining official NCBE data and using several conservative statistical assumptions, GPT-4's performance against first-time test takers is estimated to be similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 62nd percentile, including similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 42nd percentile on essays. Fourth, when examining only those who passed the exam (i.e. licensed or license-pending attorneys), GPT-4's performance is estimated to drop to similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 48th percentile overall, and similar to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sim$$\end{document} 15th percentile on essays. In addition to investigating the validity of the percentile claim, the paper also investigates the validity of GPT-4's reported scaled UBE score of 298. The paper successfully replicates the MBE score, but highlights several methodological issues in the grading of the MPT + MEE components of the exam, which call into question the validity of the reported essay score. Finally, the paper investigates the effect of different hyperparameter combinations on GPT-4's MBE performance, finding no significant effect of adjusting temperature settings, and a significant effect of few-shot chain-of-thought prompting over basic zero-shot prompting. Taken together, these findings carry timely insights for the desirability and feasibility of outsourcing legally relevant tasks to AI models, as well as for the importance for AI developers to implement rigorous and transparent capabilities evaluations to help secure safe and trustworthy AI.","2024-03-30","2024-10-27 16:12:06","2024-10-27 16:12:06","","","","","","","","","","","","","","","English","","","","WOS:001194581100001","","","","","","","NLP; Machine learning; Natural language processing; LAW; Artificial intelligence; Artificial intelligence and law; Law and technology; Legal analytics; Legal NLP; Legal profession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
