"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DA4BE3XC","journalArticle","2023","Medvedeva, M.; Wieling, M.; Vols, M.","Rethinking the field of automatic prediction of court decisions","Artificial Intelligence and Law","","0924-8463","10.1007/s10506-021-09306-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123622461&doi=10.1007%2fs10506-021-09306-3&partnerID=40&md5=5176e34707e3a7ab47e85e504848f4ad","In this paper, we discuss previous research in automatic prediction of court decisions. We define the difference between outcome identification, outcome-based judgement categorisation and outcome forecasting, and review how various studies fall into these categories. We discuss how important it is to understand the legal data that one works with in order to determine which task can be performed. Finally, we reflect on the needs of the legal discipline regarding the analysis of court judgements. © 2022, The Author(s).","2023-03","2025-01-08 21:07:08","2025-01-08 21:20:46","","195-212","","1","31","","Artif Intell Law","","","","","","","","English","","","Scopus","WOS:000746791200001","","","Number: 1 Publisher: Institute for Ionics","<p>Export Date: 18 December 2024; Cited By: 42; Correspondence Address: M. Medvedeva; Center for Language and Cognition Groningen, University of Groningen, Groningen, Netherlands; email: m.medvedeva@rug.nl; CODEN: AINLE</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;31<br/>Total Times Cited:&nbsp;&nbsp;31<br/>Cited Reference Count:&nbsp;&nbsp;54</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;31<br/>Total Times Cited:&nbsp;&nbsp;31<br/>Cited Reference Count:&nbsp;&nbsp;54</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\SS26EG53\Medvedeva et al. - 2023 - Rethinking the field of automatic prediction of court decisions.pdf","","Learning algorithms; Natural language processing systems; Natural language processing; Forecasting; Machine learning; OUTCOMES; Language processing; Natural languages; Machine-learning; Court decisions; Court judgement; Automatic prediction; Case law; Judicial decision; Judicial decisions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EZ5GMWGA","conferencePaper","2022","Chalkidis, I.; Jana, A.; Hartung, D.; Bommarito, M.; Androutsopoulos, I.; Katz, D.M.; Aletras, N.","LexGLUE: A Benchmark Dataset for Legal Language Understanding in English","Proc. Annu. Meet. Assoc. Comput Linguist.","0736587X (ISSN); 978-195591721-6 (ISBN)","","10.18653/v1/2022.acl-long.297","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137748584&partnerID=40&md5=50911c561d7e8c00ea7e8e015909edab","Laws and their interpretations, legal arguments and agreements are typically expressed in writing, leading to the production of vast corpora of legal text. Their analysis, which is at the center of legal practice, becomes increasingly elaborate as these collections grow in size. Natural language understanding (NLU) technologies can be a valuable tool to support legal practitioners in these endeavors. Their usefulness, however, largely depends on whether current state-of-the-art models can generalize across various tasks in the legal domain. To answer this currently open question, we introduce the Legal General Language Understanding Evaluation (LexGLUE) benchmark, a collection of datasets for evaluating model performance across a diverse set of legal NLU tasks in a standardized way. We also provide an evaluation and analysis of several generic and legal-oriented models demonstrating that the latter consistently offer performance improvements across multiple tasks. © 2022 Association for Computational Linguistics.","2022-05","2025-01-08 21:07:10","2025-01-08 21:07:10","","4310-4330","","","1","","","LexGLUE","","","","","Association for Computational Linguistics (ACL)","Dublin, Ireland","English","","","Scopus","","ACLWeb","","Journal Abbreviation: Proc. Annu. Meet. Assoc. Comput Linguist.","<p>Export Date: 18 December 2024; Cited By: 86; Correspondence Address: I. Chalkidis; University of Copenhagen, Denmark; email: ilias.chalkidis@di.ku.dk; Conference name: 60th Annual Meeting of the Association for Computational Linguistics, ACL 2022; Conference date: 22 May 2022 through 27 May 2022; Conference code: 181737</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\9LINJD4X\Chalkidis et al. - 2022 - LexGLUE A Benchmark Dataset for Legal Language Understanding in English.pdf","","Natural language processing systems; Laws and legislation; State of the art; Computational linguistics; Benchmarking; Legal arguments; Legal domains; Legal texts; 'current; ART model; Benchmark datasets; Evaluating model performance; Language understanding; Natural language understanding","","Muresan S.; Nakov P.; Villavicencio A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the Annual Meeting of the Association for Computational Linguistics","","","","","","","","","","","","","","",""
"LSK7YHQF","journalArticle","2020","Medvedeva, M.; Vols, M.; Wieling, M.","Using machine learning to predict decisions of the European Court of Human Rights","Artificial Intelligence and Law","","0924-8463","10.1007/s10506-019-09255-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068235603&doi=10.1007%2fs10506-019-09255-y&partnerID=40&md5=97f6aa9b4062147e74b235d4a283c5af","When courts started publishing judgements, big data analysis (i.e. large-scale statistical analysis of case law and machine learning) within the legal domain became possible. By taking data from the European Court of Human Rights as an example, we investigate how natural language processing tools can be used to analyse texts of the court proceedings in order to automatically predict (future) judicial decisions. With an average accuracy of 75% in predicting the violation of 9 articles of the European Convention on Human Rights our (relatively simple) approach highlights the potential of machine learning approaches in the legal domain. We show, however, that predicting decisions for future cases based on the cases from the past negatively impacts performance (average accuracy range from 58 to 68%). Furthermore, we demonstrate that we can achieve a relatively high classification performance (average accuracy of 65%) when predicting outcomes based only on the surnames of the judges that try the case. © 2019, The Author(s).","2020-06","2025-01-08 21:07:14","2025-01-08 21:21:17","","237-266","","2","28","","Artif Intell Law","","","","","","","","English","","","Scopus","WOS:000537433500003","","","Number: 2 Publisher: Springer","<p>Export Date: 18 December 2024; Cited By: 208; Correspondence Address: M. Medvedeva; Center for Language and Cognition Groningen, Faculty of Arts, University of Groningen, Groningen, Netherlands; email: m.medvedeva@rug.nl; CODEN: AINLE</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;142<br/>Total Times Cited:&nbsp;&nbsp;145<br/>Cited Reference Count:&nbsp;&nbsp;69</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;142<br/>Total Times Cited:&nbsp;&nbsp;145<br/>Cited Reference Count:&nbsp;&nbsp;69</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\IGQVZBAP\Medvedeva et al. - 2020 - Using machine learning to predict decisions of the European Court of Human Rights.pdf","","Learning algorithms; Natural language processing systems; Natural language processing; Learning systems; Forecasting; Machine learning; Social aspects; LAW; Predicting outcomes; Human rights; Case law; Judicial decisions; NAtural language processing; BEHAVIOR; CITATIONS; Classification performance; European Court of Human Rights; JUDGES; JUDICIARY; Machine learning approaches; Natural Language Processing Tools; NETWORK ANALYSIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5ZKY9PZ","journalArticle","2019","Robaldo, L.; Villata, S.; Wyner, A.; Grabmair, M.","Introduction for artificial intelligence and law: special issue “natural language processing for legal texts”","Artificial Intelligence and Law","","0924-8463","10.1007/s10506-019-09251-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064342880&doi=10.1007%2fs10506-019-09251-2&partnerID=40&md5=8ae22ae14183de8de9512b356e832f4f","","2019-06","2025-01-08 21:07:17","2025-01-08 21:19:47","","113-115","","2","27","","Artif Intell Law","","","","","","","","English","","","Scopus","WOS:000466860400001","","","Number: 2 Publisher: Springer Netherlands","<p>Export Date: 18 December 2024; Cited By: 35; Correspondence Address: L. Robaldo; University of Luxembourg, Luxembourg city, Luxembourg; email: livio.robaldo@uni.lu; CODEN: AINLE</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;23<br/>Total Times Cited:&nbsp;&nbsp;24<br/>Cited Reference Count:&nbsp;&nbsp;0</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;23<br/>Total Times Cited:&nbsp;&nbsp;24<br/>Cited Reference Count:&nbsp;&nbsp;0</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\WKFZNTDH\Robaldo et al. - 2019 - Introduction for artificial intelligence and law special issue “natural language processing for leg.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LD4GULPA","journalArticle","2019","Waltl, B.; Bonczek, G.; Scepankova, E.; Matthes, F.","Semantic types of legal norms in German laws: classification and analysis using local linear explanations","Artificial Intelligence and Law","","0924-8463","10.1007/s10506-018-9228-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050286668&doi=10.1007%2fs10506-018-9228-y&partnerID=40&md5=7f3d1575d2c0156a492ed76dcd7d195f","This paper describes the automated classification of legal norms in German statutes with regard to their semantic type. We propose a semantic type taxonomy for norms in the German civil law domain consisting of nine different types focusing on functional aspects, such as Duties, Prohibitions, Permissions, etc. We performed four iterations in classifying legal norms with a rule-based approach using a manually labeled dataset, i.e., tenancy law, of the German Civil Code (n = 601). During this experiment the F                             1                              score continuously improved from 0.52 to 0.78. In contrast, a machine learning based approach for the classification was implemented. A performance of F                             1                             = 0.83 was reached. Traditionally, machine learning classifiers lack of transparency with regard to their decisions. We extended our approach using so-called local linear approximations, which is a novel technique to analyze and inspect a trained classifier’s behavior. We can show that there are significant similarities of manually crafted knowledge, i.e., rules and pattern definitions, and the trained decision structures of machine learning approaches.                          © 2018, Springer Nature B.V.","2019-03","2025-01-08 21:07:18","2025-01-08 21:20:47","","43-71","","1","27","","Artif Intell Law","","","","","","","","English","","","Scopus","WOS:000464759800003","","","Number: 1 Publisher: Springer Netherlands","<p>Export Date: 18 December 2024; Cited By: 30; Correspondence Address: B. Waltl; Software Engineering for Business Information Systems, Department of Informatics, Technical University of Munich, Garching bei München, Boltzmannstraße 3, 85748, Germany; email: b.waltl@tum.de; CODEN: AINLE</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;21<br/>Total Times Cited:&nbsp;&nbsp;21<br/>Cited Reference Count:&nbsp;&nbsp;24</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;21<br/>Total Times Cited:&nbsp;&nbsp;21<br/>Cited Reference Count:&nbsp;&nbsp;24</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\52AS5BSN\Waltl et al. - 2019 - Semantic types of legal norms in German laws classification and analysis using local linear explana.pdf","","Artificial intelligence; Learning algorithms; Natural language processing systems; Supervised learning; Natural language processing; Semantics; Machine learning approaches; Classification (of information); Automated classification; Classifying legal norms; Explainable machine learning; Legal norms; Local interpretable models; Local linear approximation; Pattern definition; Rule based; Rule-based approach; Rule-based information extraction; Supervised machine learning","Artificial Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJ79WELX","journalArticle","2019","Fawei, B.; Pan, J.Z.; Kollingbaum, M.; Wyner, A.Z.","A Semi-automated Ontology Construction for Legal Question Answering","New Generation Computing","","02883635 (ISSN)","10.1007/s00354-019-00070-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073985000&doi=10.1007%2fs00354-019-00070-2&partnerID=40&md5=82153d762ddd3c7e484736b25315330f","The internet and the development of the semantic web have created the opportunity to provide structured legal data on the web. However, most legal information is in text. It is difficult to automatically determine the right natural language answer about the law to a given natural language question. One approach is to develop systems of legal ontologies and rules. Our example ontology represents semantic information about USA criminal law and procedure as well as the applicable legal rules. The purpose of the ontology is to provide reasoning support to a legal question answering tool that determines entailment between a pair of texts, one known as the background information (Bg) and the other question statement (Q), so whether Bg entails Q based on the application of the legal rules. The key contribution of this paper is the methodology and the semi-automated legal ontology generation tool, a clear and well-structured methodology that serves to develop such criminal law ontologies and rules (CLOR). © 2019, The Author(s).","2019","2025-01-08 21:07:21","2025-01-08 21:07:21","","453-478","","4","37","","New Gener Comput","","","","","","","","English","","","Scopus","","","","Number: 4 Publisher: Springer Tokyo","<p>Export Date: 18 December 2024; Cited By: 37; Correspondence Address: B. Fawei; Department of Computing Science, University of Aberdeen, Aberdeen, United Kingdom; email: r01bjf15@abdn.ac.uk; CODEN: NGCOE</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\TFY9JT8V\Fawei et al. - 2019 - A Semi-automated Ontology Construction for Legal Question Answering.pdf","","Automation; Natural language processing systems; Legal information; Natural languages; Crime; Automated ontology constructions; Background information; Bar examination; Legal rules; Natural language questions; Ontologies and rules; Ontology; Semantic information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWY8BX7X","journalArticle","2019","Capuano, N.; Toti, D.","Experimentation of a smart learning system for law based on knowledge discovery and cognitive computing","Computers in Human Behavior","","0747-5632","10.1016/j.chb.2018.03.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060557552&doi=10.1016%2fj.chb.2018.03.034&partnerID=40&md5=9a759f02e0baa950f0354dd02f3d858f","This work presents a Smart Learning system based on Knowledge Discovery and Cognitive Computing techniques aimed at citizens, legal students and experts alike, providing them with the possibility of submitting legal cases expressed in natural language and obtaining legal insight and advice in return. Advanced features implemented within the system include the automatic conceptualization and classification of textual legal cases via natural language processing, the generation of learning paths by relying upon legal ontologies, and additional features for managing legal knowledge bases, including editing, versioning, integration and enrichment. The system has been experimented on a diversified user-base and succeeded in obtaining a positive evaluation with respect to the aspects that were subject of the investigation, including effectiveness, efficiency and usability, thus paving the way to make the system a successful cognitive learning platform for future law professionals and knowledgeable citizens. © 2018 Elsevier Ltd","2019-03-01","2025-01-08 21:07:23","2025-01-08 21:18:53","","459-467","","","92","","Computers in Human Behavior","","","","","","","","English","","","Scopus","WOS:000457504100045","ScienceDirect","","Publisher: Elsevier Ltd","<p>Export Date: 18 December 2024; Cited By: 28; Correspondence Address: D. Toti; Department of Sciences, Roma Tre University, Rome, Italy; email: daniele.toti@computationalbiology.it; CODEN: CHBEE</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;20<br/>Total Times Cited:&nbsp;&nbsp;22<br/>Cited Reference Count:&nbsp;&nbsp;47</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;20<br/>Total Times Cited:&nbsp;&nbsp;22<br/>Cited Reference Count:&nbsp;&nbsp;47</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\DDXN5T5T\Capuano e Toti - 2019 - Experimentation of a smart learning system for law based on knowledge discovery and cognitive comput.pdf; C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\JRLEB23E\S0747563218301390.html","","Natural language processing systems; Natural language processing; Learning systems; Laws and legislation; human; article; Cognitive computing; Cognitive Computing; learning; natural language processing; NAtural language processing; Ontology; Adaptive learning; Data mining; human experiment; knowledge base; knowledge discovery; Knowledge discovery; On-line dispute resolution; Online dispute resolution; ontology; Ontology integration; student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6GJLWRNJ","journalArticle","2019","K, S.; Thilagam, P.S.","Crime base: Towards building a knowledge base for crime entities and their relationships from online news papers","Information Processing & Management","","0306-4573","10.1016/j.ipm.2019.102059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067561528&doi=10.1016%2fj.ipm.2019.102059&partnerID=40&md5=0c590995d28b4e124b6369e779a88d77","In the current era of internet, information related to crime is scattered across many sources namely news media, social networks, blogs, and video repositories, etc. Crime reports published in online newspapers are often considered as reliable compared to crowdsourced data like social media and contain crime information not only in the form of unstructured text but also in the form of images. Given the volume and availability of crime-related information present in online newspapers, gathering and integrating crime entities from multiple modalities and representing them as a knowledge base in machine-readable form will be useful for any law enforcement agencies to analyze and prevent criminal activities. Extant research works to generate the crime knowledge base, does not address extraction of all non-redundant entities from text and image data present in multiple newspapers. Hence, this work proposes Crime Base, an entity relationship based system to extract and integrate crime related text and image data from online newspapers with a focus towards reducing duplicity and loss of information in the knowledge base. The proposed system uses a rule-based approach to extract the entities from text and image captions. The entities extracted from text data are correlated using contextual as-well-as semantic similarity measures and image entities are correlated using low-level and high-level image features. The proposed system also presents an integrated view of these entities and their relations in the form of a knowledge base using OWL. The system is tested for a collection of crime related articles from popular Indian online newspapers. © 2019 Elsevier Ltd","2019-11-01","2025-01-08 21:07:25","2025-01-08 21:07:25","","102059","","6","56","","Information Processing & Management","Crime base","","","","","","","English","","","Scopus","WOS:000487766200004","ScienceDirect","","Number: 6 Publisher: Elsevier Ltd","<p>Export Date: 18 December 2024; Cited By: 35; Correspondence Address: S. K; Department of Computer Science and Engineering, National Institute of Technology Karnataka, Surathkal, India; email: srinivas.karur@gmail.com; CODEN: IPMAD</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;25<br/>Total Times Cited:&nbsp;&nbsp;28<br/>Cited Reference Count:&nbsp;&nbsp;33</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\WBUJQWC3\K e Thilagam - 2019 - Crime base Towards building a knowledge base for crime entities and their relationships from online.pdf; C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\XBRI8TSD\S0306457318306885.html","","Natural language processing systems; Semantics; Law-enforcement agencies; Crime; Integration; NAtural language processing; Natural Language Processing; Rule-based approach; Information retrieval; Ontology; Data mining; Computer crime; Criminal activities; DISAMBIGUATION; Entity-relationship; EXTRACTION; Image processing; Information Extraction; Knowledge based systems; Knowledge representation; Knowledge Representation; Machine readable form; Multiple modalities; Newsprint; ONTOLOGY; RECOGNITION; SEMANTIC SIMILARITY; Semantic similarity measures; Websites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6RFNPJY","conferencePaper","2018","Merchant, K.; Pande, Y.","NLP Based Latent Semantic Analysis for Legal Text Summarization","Int. Conf. Adv. Comput., Commun. Inf., ICACCI","978-153865314-2 (ISBN)","","10.1109/ICACCI.2018.8554831","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060043834&doi=10.1109%2fICACCI.2018.8554831&partnerID=40&md5=fa56e4af21b926daa4d0451227071874","It is very essential for lawyers and ordinary citizens to do an exhaustive research related to their case before they answer questions in court. For quite some time they have had to read extremely long judgements and try to pick out the useful information from them or hire legal editors to create summaries. We propose an automated text summarization system that generates short and useful summaries from lengthy judgements. We make use of a natural language processing technique called latent semantic analysis (LSA) to capture concepts within a single document. We use two approaches-a single document untrained approach and a multi-document trained approach depending on the type of input case (criminal or civil). Our data was collected from official government sites that included Supreme Court, high court and district court cases and our model achieved an average ROGUE-1 score of 0.58. Finally, our system was approved by professional lawyers. In the future we aim to provide better continuity within our generated summaries and evaluate our system more accurately. © 2018 IEEE.","2018","2025-01-08 21:07:29","2025-01-08 21:07:29","","1803-1807","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Int. Conf. Adv. Comput., Commun. Inf., ICACCI","<p>Export Date: 18 December 2024; Cited By: 70; Conference name: 7th International Conference on Advances in Computing, Communications and Informatics, ICACCI 2018; Conference date: 19 September 2018 through 22 September 2018; Conference code: 143262</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\WYAPQIWF\Merchant e Pande - 2018 - NLP Based Latent Semantic Analysis for Legal Text Summarization.pdf","","Natural language processing systems; Natural language processing; Laws and legislation; Semantics; Natural languages; Text processing; District court; Latent semantic analysis; Latent Semantic Analysis; Legal; Legal editors; Multi-document; Supreme Court; Text summarization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 International Conference on Advances in Computing, Communications and Informatics, ICACCI 2018","","","","","","","","","","","","","","",""
"XSVUKCIS","conferencePaper","2018","Undavia, S.; Meyers, A.; Ortega, J.E.","A comparative study of classifying legal documents with neural networks","Proc. Fed. Conf. Comput. Sci. Inf. Syst., FedCSIS","978-839494197-0 (ISBN)","","10.15439/2018F227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057264084&doi=10.15439%2f2018F227&partnerID=40&md5=576f15545fefa1d04cadee6e9b5c0f44","In recent years, deep learning has shown promising results when used in the field of natural language processing (NLP). Neural networks (NNs) such as convolutional neural networks (CNNs) and recurrent neural networks (RNNs) have been used for various NLP tasks including sentiment analysis, information retrieval, and document classification. In this paper, we the present the Supreme Court Classifier (SCC), a system that applies these methods to the problem of document classification of legal court opinions. We compare methods using traditional machine learning with recent NN-based methods. We also present a CNN used with pre-trained word vectors which shows improvements over the state-of-the-art applied to our dataset. We train and evaluate our system using the Washington University School of Law Supreme Court Database (SCDB). Our best system (word2vec + CNN) achieves 72.4% accuracy when classifying the court decisions into 15 broad SCDB categories and 31.9% accuracy when classifying among 279 finer-grained SCDB categories. © 2018 Polish Information Processing Society.","2018","2025-01-08 21:07:30","2025-01-08 21:16:53","","515-522","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","WOS:000454652300075","","","Journal Abbreviation: Proc. Fed. Conf. Comput. Sci. Inf. Syst., FedCSIS","<p>Export Date: 18 December 2024; Cited By: 46; Conference name: 2018 Federated Conference on Computer Science and Information Systems, FedCSIS 2018; Conference date: 9 September 2018 through 12 September 2018; Conference code: 141666</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;28<br/>Total Times Cited:&nbsp;&nbsp;28<br/>Cited Reference Count:&nbsp;&nbsp;25</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;28<br/>Total Times Cited:&nbsp;&nbsp;28<br/>Cited Reference Count:&nbsp;&nbsp;25</p>","; C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\6YZ9K4DK\227.html; C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\TXHJK8ZL\Undavia et al. - 2018 - A comparative study of classifying legal documents with neural networks.pdf","https://annals-csis.org/Volume_15/drp/pdf/227.pdf","Learning algorithms; Natural language processing systems; Deep learning; State of the art; Law enforcement; Convolutional neural network; Court decisions; Classification (of information); Comparative studies; Document Classification; Information retrieval systems; Information systems; Information use; Neural networks (NNS); Recurrent neural network (RNNs); Recurrent neural networks; Sentiment analysis; Washington University","","Ganzha M.; Maciaszek L.; Maciaszek L.; Paprzycki M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the 2018 Federated Conference on Computer Science and Information Systems, FedCSIS 2018","","","","","","","","","","","","","","",""
"Q7SVKMUN","conferencePaper","2018","Luz de Araujo, P.H.; de Campos, T.E.; de Oliveira, R.R.R.; Stauffer, M.; Couto, S.; Bermejo, P.","LeNER-Br: A Dataset for Named Entity Recognition in Brazilian Legal Text","Lect. Notes Comput. Sci.","03029743 (ISSN); 978-331999721-6 (ISBN)","","10.1007/978-3-319-99722-3_32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053877719&doi=10.1007%2f978-3-319-99722-3_32&partnerID=40&md5=3deba0fbfa79b335d0f7f3b9c106c13b","Named entity recognition systems have the untapped potential to extract information from legal documents, which can improve information retrieval and decision-making processes. In this paper, a dataset for named entity recognition in Brazilian legal documents is presented. Unlike other Portuguese language datasets, this dataset is composed entirely of legal documents. In addition to tags for persons, locations, time entities and organizations, the dataset contains specific tags for law and legal cases entities. To establish a set of baseline results, we first performed experiments on another Portuguese dataset: Paramopama. This evaluation demonstrate that LSTM-CRF gives results that are significantly better than those previously reported. We then retrained LSTM-CRF, on our dataset and obtained F 1 scores of 97.04% and 88.82% for Legislation and Legal case entities, respectively. These results show the viability of the proposed dataset for legal applications. © 2018, Springer Nature Switzerland AG.","2018","2025-01-08 21:07:31","2025-01-08 21:20:38","","313-323","","","11122 LNAI","","","LeNER-Br","","","","","Springer Verlag","Cham","English","","","Scopus","WOS:000788007400032","DOI.org (Crossref)","","Journal Abbreviation: Lect. Notes Comput. Sci.","<p>Export Date: 18 December 2024; Cited By: 56; Correspondence Address: P.H. Luz de Araujo; R&D Center for Excellence and Public Sector Transformation - NEXT, Universidade de Brasília - UnB, Brasília, Brazil; email: pedrohluzaraujo@gmail.com; Conference name: 13th International Conference on Computational Processing of the Portuguese Language, PROPOR 2018; Conference date: 24 September 2018 through 26 September 2018; Conference code: 218479</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;32<br/>Total Times Cited:&nbsp;&nbsp;34<br/>Cited Reference Count:&nbsp;&nbsp;24</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;32<br/>Total Times Cited:&nbsp;&nbsp;34<br/>Cited Reference Count:&nbsp;&nbsp;24</p>; <p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;32<br/>Total Times Cited:&nbsp;&nbsp;34<br/>Cited Reference Count:&nbsp;&nbsp;24</p>","C:\Users\jesus\Desktop\PortableApps\PortableApps\ZoteroPortable\Data\profile\storage\H8JA6NXJ\Luz De Araujo et al. - 2018 - LeNER-Br A Dataset for Named Entity Recognition in Brazilian Legal Text.pdf","","Natural language processing systems; Search engines; Natural language processing; Decision making; Legal documents; Authentication; Legal texts; Named entity recognition; Character recognition; Information retrieval; Baseline results; Decision making process; Extract informations; Long short-term memory; Portuguese languages; Portuguese processing; Specific tags","","Gamallo P.; Paetzold G.H.; Abad A.; Villavicencio A.; Moreira V.; Gonçalo Oliveira H.; Villavicencio A.; Ramisch C.; Caseli H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","","","","","","","","","","","","",""
